fecha,isla,adr_eur,revpar_eur,grado_ocupacion,month,quarter,is_high_season,revpar_eur_lag_1,revpar_eur_lag_3,revpar_eur_lag_12,revpar_eur_rolling_mean_3,revpar_eur_rolling_mean_12,revpar_eur_yoy_growth
2022-08-01,La Palma,101.26,92.32,0.9117124234643492,8,3,1,47.26,32.06,58.31,38.70333333333334,32.517500000000005,0.5832618761790429
2022-09-01,La Palma,86.12,56.98,0.6616349280074314,9,3,1,92.32,36.79,43.55,58.79,35.35166666666667,0.30838117106773827
2022-10-01,La Palma,74.79,48.31,0.6459419708517181,10,4,0,56.98,47.26,23.86,65.52,36.47083333333333,1.0247275775356246
2022-11-01,La Palma,69.82,43.35,0.6208822686909196,11,4,1,48.31,92.32,24.77,65.87,38.50833333333333,0.7501009285425919
2022-12-01,La Palma,74.44,40.62,0.545674368619022,12,4,0,43.35,56.98,24.58,49.546666666666674,40.056666666666665,0.6525630593978845
2023-01-01,La Palma,62.57,36.78,0.5878216397634649,1,1,1,40.62,48.31,15.7,44.09333333333334,41.39333333333333,1.342675159235669
2023-02-01,La Palma,77.19,45.74,0.5925638036015028,2,1,1,36.78,43.35,20.22,40.25000000000001,43.15,1.262116716122651
2023-03-01,La Palma,66.68,43.71,0.6555188962207558,3,1,1,45.74,40.62,29.28,41.046666666666674,45.27666666666667,0.492827868852459
2023-04-01,La Palma,66.7,36.28,0.543928035982009,4,2,0,43.71,36.78,33.83,42.076666666666675,46.479166666666664,0.07242092817026317
2023-05-01,La Palma,64.08,28.86,0.450374531835206,5,2,0,36.28,45.74,32.06,41.910000000000004,46.68333333333334,-0.09981285090455404
2023-06-01,La Palma,68.11,31.1,0.4566143003964176,6,2,0,28.86,43.71,36.79,36.28333333333334,46.416666666666664,-0.15466159282413694
2023-07-01,La Palma,78.44,42.16,0.5374808771035186,7,3,0,31.1,36.28,47.26,32.080000000000005,45.942499999999995,-0.10791366906474824
2023-08-01,La Palma,84.96,49.68,0.5847457627118644,8,3,1,42.16,28.86,92.32,34.04,45.517500000000005,-0.46187175043327555
2023-09-01,La Palma,73.17,41.08,0.5614322809894765,9,3,1,49.68,31.1,56.98,40.980000000000004,41.964166666666664,-0.27904527904527904
2023-10-01,La Palma,87.26,64.36,0.7375658950263579,10,4,0,41.08,42.16,48.31,44.30666666666667,40.63916666666667,0.33222935210101423
2023-11-01,La Palma,79.71,58.48,0.7336595157445741,11,4,1,64.36,49.68,43.35,51.70666666666667,41.97666666666667,0.3490196078431371
2023-12-01,La Palma,83.26,57.69,0.6928897429738169,12,4,0,58.48,41.08,40.62,54.64000000000001,43.237500000000004,0.4202363367799114
2024-01-01,La Palma,79.08,61.72,0.7804754678806272,1,1,1,57.69,64.36,36.78,60.17666666666667,44.66,0.6780859162588363
2024-02-01,La Palma,82.47,62.67,0.7599126955256457,2,1,1,61.72,58.48,45.74,59.296666666666674,46.73833333333334,0.3701355487538259
2024-03-01,La Palma,81.84,63.49,0.7757820136852395,3,1,1,62.67,57.69,43.71,60.693333333333335,48.149166666666666,0.45252802562342714
2024-04-01,La Palma,76.13,38.1,0.5004597399185604,4,2,0,63.49,61.72,36.28,62.62666666666667,49.79749999999999,0.05016538037486219
2024-05-01,La Palma,74.12,29.52,0.3982730706961683,5,2,0,38.1,62.67,28.86,54.75333333333334,49.94916666666666,0.022869022869022874
2024-06-01,La Palma,76.48,40.16,0.5251046025104602,6,2,0,29.52,63.49,31.1,43.70333333333334,50.00416666666666,0.29131832797427637
2024-07-01,La Palma,83.81,48.17,0.5747524161794535,7,3,0,40.16,38.1,42.16,35.92666666666667,50.759166666666665,0.142552182163188
2024-08-01,La Palma,91.45,60.9,0.6659376708583925,8,3,1,48.17,29.52,49.68,39.28333333333334,51.26,0.2258454106280193
2024-09-01,La Palma,75.39,45.41,0.6023345271256134,9,3,1,60.9,40.16,41.08,49.74333333333334,52.195,0.10540408958130473
2024-10-01,La Palma,78.0,39.8,0.5102564102564102,10,4,0,45.41,48.17,64.36,51.49333333333334,52.55583333333333,-0.38160348042262277
2024-11-01,La Palma,80.71,59.35,0.7353487795812168,11,4,1,39.8,60.9,58.48,48.70333333333334,50.509166666666665,0.014876880984952198
2024-12-01,La Palma,86.34,55.05,0.637595552466991,12,4,0,59.35,45.41,57.69,48.18666666666667,50.58166666666667,-0.04576183047321894
2025-01-01,La Palma,82.06,61.47,0.7490860346088227,1,1,1,55.05,39.8,61.72,51.4,50.36166666666667,-0.004050550874918989
2025-02-01,La Palma,87.64,62.04,0.7078959379278867,2,1,1,61.47,59.35,62.67,58.623333333333335,50.340833333333336,-0.010052656773575913
2025-03-01,La Palma,85.96,61.04,0.7100977198697069,3,1,1,62.04,55.05,63.49,59.52,50.288333333333334,-0.03858875413450941
2025-04-01,La Palma,80.52,46.15,0.5731495280675609,4,2,0,61.04,61.47,38.1,61.51666666666667,50.08416666666667,0.21128608923884507
2025-05-01,La Palma,76.22,29.52,0.3872999212805038,5,2,0,46.15,62.04,29.52,56.410000000000004,50.755,0.0
2025-06-01,La Palma,76.88,35.01,0.4553850156087409,6,2,0,29.52,61.04,40.16,45.57,50.755,-0.12823705179282865
2025-07-01,La Palma,80.8,35.33,0.4372524752475247,7,3,0,35.01,46.15,48.17,36.89333333333334,50.32583333333333,-0.26655594768528135
2025-08-01,La Palma,80.35,44.22,0.5503422526446795,8,3,1,35.33,29.52,60.9,33.28666666666667,49.25583333333333,-0.2738916256157635
2025-09-01,La Palma,68.31,38.31,0.5608256477821696,9,3,1,44.22,35.01,45.41,38.18666666666667,47.865833333333335,-0.1563532261616383
2025-10-01,La Palma,82.18,45.2,0.5500121684108056,10,4,0,38.31,35.33,39.8,39.28666666666667,47.27416666666667,0.13567839195979914
2025-11-01,La Palma,89.32,65.92,0.7380206000895657,11,4,1,45.2,44.22,59.35,42.576666666666675,47.72416666666666,0.11069924178601516
2025-12-01,La Palma,97.12,63.71,0.6559925864909391,12,4,0,65.92,38.31,55.05,49.81,48.27166666666667,0.1573115349682108
2026-01-01,La Palma,92.08,67.89,0.7372936576889662,1,1,1,63.71,45.2,61.47,58.27666666666667,48.99333333333333,0.10444119082479261
2009-01-01,Lanzarote,59.44,40.02,0.6732839838492598,1,1,1,,,,,,
2009-02-01,Lanzarote,65.24,42.12,0.6456161863887185,2,1,1,40.02,,,,,
2009-03-01,Lanzarote,59.01,40.06,0.6788679884765295,3,1,1,42.12,,,,,
2009-04-01,Lanzarote,63.43,35.77,0.563928740343686,4,2,0,40.06,40.02,,40.733333333333334,,
2009-05-01,Lanzarote,53.62,25.61,0.4776202909362178,5,2,0,35.77,42.12,,39.31666666666667,,
2009-06-01,Lanzarote,49.52,27.65,0.5583602584814216,6,2,0,25.61,40.06,,33.81333333333333,,
2009-07-01,Lanzarote,54.18,37.79,0.6974898486526393,7,3,0,27.65,35.77,,29.676666666666666,,
2009-08-01,Lanzarote,57.33,42.74,0.7455084597941741,8,3,1,37.79,25.61,,30.349999999999998,,
2009-09-01,Lanzarote,55.38,38.74,0.6995305164319249,9,3,1,42.74,27.65,,36.06,,
2009-10-01,Lanzarote,58.88,35.51,0.6030910326086956,10,4,0,38.74,37.79,,39.75666666666667,,
2009-11-01,Lanzarote,54.61,35.21,0.6447537081120674,11,4,1,35.51,42.74,,38.99666666666667,,
2009-12-01,Lanzarote,64.6,35.33,0.5469040247678019,12,4,0,35.21,38.74,,36.486666666666665,,
2010-01-01,Lanzarote,58.26,36.99,0.6349124613800207,1,1,1,35.33,35.51,40.02,35.35,36.37916666666667,-0.075712143928036
2010-02-01,Lanzarote,58.8,38.76,0.6591836734693878,2,1,1,36.99,35.21,42.12,35.843333333333334,36.12666666666667,-0.07977207977207976
2010-03-01,Lanzarote,60.91,44.16,0.725004104416352,3,1,1,38.76,35.33,40.06,37.026666666666664,35.84666666666667,0.10234648027958049
2010-04-01,Lanzarote,55.43,33.72,0.6083348367310121,4,2,0,44.16,36.99,35.77,39.97,36.18833333333333,-0.057310595471065255
2010-05-01,Lanzarote,51.36,27.38,0.5330996884735202,5,2,0,33.72,38.76,25.61,38.879999999999995,36.0175,0.06911362748926199
2010-06-01,Lanzarote,51.13,31.79,0.6217484842558184,6,2,0,27.38,44.16,27.65,35.086666666666666,36.165,0.14972875226039786
2010-07-01,Lanzarote,59.92,44.1,0.735981308411215,7,3,0,31.79,33.72,37.79,30.963333333333335,36.51,0.1669753903148982
2010-08-01,Lanzarote,63.8,51.49,0.8070532915360502,8,3,1,44.1,27.38,42.74,34.42333333333333,37.035833333333336,0.20472625175479645
2010-09-01,Lanzarote,53.24,38.72,0.7272727272727272,9,3,1,51.49,31.79,38.74,42.46,37.765,-0.0005162622612287849
2010-10-01,Lanzarote,57.85,40.47,0.6995678478824546,10,4,0,38.72,44.1,35.51,44.77,37.763333333333335,0.13967896367220503
2010-11-01,Lanzarote,61.32,41.54,0.677429876060013,11,4,1,40.47,51.49,35.21,43.56,38.17666666666667,0.17977847202499284
2010-12-01,Lanzarote,63.28,35.35,0.5586283185840708,12,4,0,41.54,38.72,35.33,40.24333333333333,38.704166666666666,0.000566091140673737
2011-01-01,Lanzarote,55.43,36.94,0.666426123038066,1,1,1,35.35,40.47,36.99,39.12,38.70583333333333,-0.0013517166801839486
2011-02-01,Lanzarote,59.37,45.86,0.7724439952838134,2,1,1,36.94,41.54,38.76,37.94333333333333,38.70166666666666,0.18317853457172348
2011-03-01,Lanzarote,56.84,48.55,0.8541520056298381,3,1,1,45.86,35.35,44.16,39.38333333333333,39.29333333333333,0.099411231884058
2011-04-01,Lanzarote,66.27,50.09,0.7558472913837333,4,2,0,48.55,36.94,33.72,43.78333333333333,39.65916666666667,0.48546856465005944
2011-05-01,Lanzarote,54.06,31.8,0.5882352941176471,5,2,0,50.09,45.86,27.38,48.166666666666664,41.02333333333333,0.16143170197224258
2011-06-01,Lanzarote,54.89,39.12,0.7126981235197668,6,2,0,31.8,48.55,31.79,43.48,41.391666666666666,0.2305756527209814
2011-07-01,Lanzarote,66.96,53.4,0.7974910394265233,7,3,0,39.12,50.09,44.1,40.336666666666666,42.0025,0.21088435374149653
2011-08-01,Lanzarote,67.53,57.03,0.8445135495335406,8,3,1,53.4,31.8,51.49,41.44,42.7775,0.10759370751602251
2011-09-01,Lanzarote,58.56,47.7,0.8145491803278688,9,3,1,57.03,39.12,38.72,49.849999999999994,43.23916666666667,0.2319214876033059
2011-10-01,Lanzarote,62.4,45.42,0.7278846153846155,10,4,0,47.7,53.4,40.47,52.71,43.987500000000004,0.12231282431430697
2011-11-01,Lanzarote,60.17,44.39,0.7377430613262423,11,4,1,45.42,57.03,41.54,50.050000000000004,44.4,0.06860857005296103
2011-12-01,Lanzarote,64.45,40.24,0.6243599689681923,12,4,0,44.39,47.7,35.35,45.836666666666666,44.637499999999996,0.13833097595473834
2012-01-01,Lanzarote,55.66,40.24,0.7229608336327704,1,1,1,40.24,45.42,36.94,43.35,45.044999999999995,0.0893340552246888
2012-02-01,Lanzarote,59.28,43.54,0.7344804318488529,2,1,1,40.24,44.39,45.86,41.623333333333335,45.32,-0.050588748364587884
2012-03-01,Lanzarote,57.54,44.1,0.7664233576642336,3,1,1,43.54,40.24,48.55,41.34,45.126666666666665,-0.09165808444902154
2012-04-01,Lanzarote,58.31,39.72,0.681186760418453,4,2,0,44.1,40.24,50.09,42.626666666666665,44.755833333333335,-0.20702735076861656
2012-05-01,Lanzarote,51.76,34.14,0.6595826893353942,5,2,0,39.72,43.54,31.8,42.453333333333326,43.89166666666667,0.07358490566037736
2012-06-01,Lanzarote,55.0,40.98,0.745090909090909,6,2,0,34.14,44.1,39.12,39.32,44.086666666666666,0.04754601226993864
2012-07-01,Lanzarote,64.12,49.74,0.7757330006238303,7,3,0,40.98,39.72,53.4,38.28,44.24166666666667,-0.06853932584269656
2012-08-01,Lanzarote,65.92,50.62,0.7679004854368932,8,3,1,49.74,34.14,57.03,41.620000000000005,43.93666666666667,-0.11239698404348594
2012-09-01,Lanzarote,60.28,46.29,0.7679163901791639,9,3,1,50.62,40.98,47.7,47.11333333333332,43.4025,-0.029559748427673033
2012-10-01,Lanzarote,59.11,42.96,0.7267805785823042,10,4,0,46.29,49.74,45.42,48.88333333333333,43.285,-0.054161162483487464
2012-11-01,Lanzarote,62.42,43.38,0.6949695610381288,11,4,1,42.96,50.62,44.39,46.623333333333335,43.080000000000005,-0.022752872268528904
2012-12-01,Lanzarote,59.72,37.96,0.6356329537843269,12,4,0,43.38,46.29,40.24,44.21,42.99583333333334,-0.056660039761431434
2013-01-01,Lanzarote,57.78,39.05,0.6758393907926618,1,1,1,37.96,42.96,40.24,41.43333333333334,42.80583333333333,-0.02957256461232616
2013-02-01,Lanzarote,57.5,41.05,0.7139130434782608,2,1,1,39.05,43.38,43.54,40.13,42.70666666666667,-0.05718879191548006
2013-03-01,Lanzarote,59.94,45.52,0.7594260927594262,3,1,1,41.05,37.96,44.1,39.35333333333333,42.49916666666667,0.032199546485260806
2013-04-01,Lanzarote,56.95,39.96,0.7016681299385426,4,2,0,45.52,39.05,39.72,41.873333333333335,42.6175,0.006042296072507603
2013-05-01,Lanzarote,54.37,35.96,0.6613941511863161,5,2,0,39.96,41.05,34.14,42.17666666666667,42.637499999999996,0.05330990041007617
2013-06-01,Lanzarote,54.85,41.8,0.7620783956244301,6,2,0,35.96,45.52,40.98,40.48,42.78916666666667,0.020009760858955596
2013-07-01,Lanzarote,63.13,48.11,0.7620782512276255,7,3,0,41.8,39.96,49.74,39.24,42.857499999999995,-0.032770406111781315
2013-08-01,Lanzarote,71.87,58.65,0.8160567691665507,8,3,1,48.11,35.96,50.62,41.95666666666667,42.721666666666664,0.1586329514026077
2013-09-01,Lanzarote,59.42,48.4,0.8145405587344328,9,3,1,58.65,41.8,46.29,49.52,43.39083333333334,0.045582199179088345
2013-10-01,Lanzarote,66.19,53.02,0.8010273455204714,10,4,0,48.4,48.11,42.96,51.72,43.56666666666666,0.23417132216014902
2013-11-01,Lanzarote,66.69,57.27,0.8587494376968062,11,4,1,53.02,58.65,43.38,53.35666666666666,44.405,0.3201936376210235
2013-12-01,Lanzarote,73.03,56.3,0.7709160618923729,12,4,0,57.27,48.4,37.96,52.89666666666667,45.5625,0.48314014752370904
2014-01-01,Lanzarote,63.68,52.8,0.829145728643216,1,1,1,56.3,53.02,39.05,55.53,47.090833333333336,0.35211267605633806
2014-02-01,Lanzarote,66.94,57.17,0.8540484015536302,2,1,1,52.8,57.27,41.05,55.45666666666667,48.23666666666667,0.39269183922046297
2014-03-01,Lanzarote,68.82,61.97,0.9004649811101425,3,1,1,57.17,56.3,45.52,55.423333333333325,49.57999999999999,0.36137961335676616
2014-04-01,Lanzarote,70.78,56.94,0.8044645380050861,4,2,0,61.97,52.8,39.96,57.31333333333333,50.95083333333333,0.42492492492492484
2014-05-01,Lanzarote,59.32,40.85,0.6886378961564397,5,2,0,56.94,57.17,35.96,58.69333333333333,52.36583333333334,0.1359844271412681
2014-06-01,Lanzarote,64.14,51.83,0.8080760835671967,6,2,0,40.85,61.97,41.8,53.25333333333333,52.77333333333333,0.2399521531100479
2014-07-01,Lanzarote,72.82,63.91,0.8776435045317221,7,3,0,51.83,56.94,48.11,49.873333333333335,53.60916666666666,0.3284140511328206
2014-08-01,Lanzarote,76.9,69.9,0.9089726918075424,8,3,1,63.91,40.85,58.65,52.196666666666665,54.92583333333334,0.19181585677749374
2014-09-01,Lanzarote,72.8,62.51,0.8586538461538462,9,3,1,69.9,51.83,48.4,61.879999999999995,55.86333333333332,0.29152892561983473
2014-10-01,Lanzarote,74.21,65.05,0.8765665004716345,10,4,0,62.51,63.91,53.02,65.44000000000001,57.03916666666667,0.22689551112787615
2014-11-01,Lanzarote,71.2,61.41,0.8624999999999999,11,4,1,65.05,69.9,57.27,65.82000000000001,58.041666666666664,0.07228915662650591
2014-12-01,Lanzarote,83.26,60.06,0.721354792217151,12,4,0,61.41,62.51,56.3,62.98999999999999,58.38666666666666,0.06678507992895213
2015-01-01,Lanzarote,71.23,58.09,0.815527165520146,1,1,1,60.06,65.05,52.8,62.173333333333325,58.699999999999996,0.10018939393939406
2015-02-01,Lanzarote,75.12,62.34,0.8298722044728435,2,1,1,58.09,61.41,57.17,59.85333333333333,59.14083333333334,0.09043204477873013
2015-03-01,Lanzarote,79.79,68.7,0.8610101516480761,3,1,1,62.34,60.06,61.97,60.163333333333334,59.571666666666665,0.10860093593674365
2015-04-01,Lanzarote,74.38,57.15,0.7683517074482388,4,2,0,68.7,58.09,56.94,63.04333333333333,60.1325,0.003688092729188635
2015-05-01,Lanzarote,66.46,50.17,0.7548901594944328,5,2,0,57.15,62.34,40.85,62.73,60.15,0.2281517747858017
2015-06-01,Lanzarote,67.35,56.06,0.8323682256867113,6,2,0,50.17,68.7,51.83,58.673333333333325,60.92666666666667,0.08161296546401706
2015-07-01,Lanzarote,78.99,67.46,0.85403215596911,7,3,0,56.06,57.15,63.91,54.46,61.27916666666667,0.055546862775778395
2015-08-01,Lanzarote,85.68,77.78,0.907796451914099,8,3,1,67.46,50.17,69.9,57.896666666666654,61.57500000000001,0.11273247496423455
2015-09-01,Lanzarote,71.91,65.44,0.9100264219162842,9,3,1,77.78,56.06,62.51,67.1,62.23166666666666,0.046872500399936005
2015-10-01,Lanzarote,70.01,59.13,0.8445936294815026,10,4,0,65.44,67.46,65.05,70.22666666666666,62.47583333333333,-0.09100691775557256
2015-11-01,Lanzarote,74.94,62.81,0.838137176407793,11,4,1,59.13,77.78,61.41,67.44999999999999,61.982499999999995,0.02279758996906051
2015-12-01,Lanzarote,81.03,60.19,0.74281130445514,12,4,0,62.81,65.44,60.06,62.45999999999999,62.09916666666667,0.0021645021645020886
2016-01-01,Lanzarote,73.44,59.2,0.8061002178649238,1,1,1,60.19,59.13,58.09,60.70999999999999,62.10999999999999,0.01910828025477706
2016-02-01,Lanzarote,76.57,65.72,0.8582995951417005,2,1,1,59.2,62.81,62.34,60.73333333333333,62.20250000000001,0.05421880012832844
2016-03-01,Lanzarote,78.76,69.7,0.8849669883189436,3,1,1,65.72,60.19,68.7,61.703333333333326,62.484166666666674,0.01455604075691412
2016-04-01,Lanzarote,72.32,60.57,0.8375276548672567,4,2,0,69.7,59.2,57.15,64.87333333333333,62.567499999999995,0.059842519685039404
2016-05-01,Lanzarote,66.54,55.87,0.8396453261196272,5,2,0,60.57,65.72,50.17,65.33,62.8525,0.11361371337452653
2016-06-01,Lanzarote,69.91,60.24,0.8616793019596625,6,2,0,55.87,69.7,56.06,62.04666666666666,63.32750000000001,0.07456296824830538
2016-07-01,Lanzarote,84.71,78.69,0.9289340101522844,7,3,0,60.24,60.57,67.46,58.893333333333324,63.67583333333334,0.16646901867773503
2016-08-01,Lanzarote,90.16,81.94,0.9088287488908608,8,3,1,78.69,55.87,77.78,64.93333333333332,64.61166666666666,0.0534841861661095
2016-09-01,Lanzarote,77.53,70.69,0.9117760866761252,9,3,1,81.94,60.24,65.44,73.62333333333332,64.95833333333333,0.08022616136919315
2016-10-01,Lanzarote,78.0,70.13,0.8991025641025641,10,4,0,70.69,78.69,59.13,77.10666666666665,65.39583333333333,0.18603077963808545
2016-11-01,Lanzarote,76.74,67.8,0.8835027365129007,11,4,1,70.13,81.94,62.81,74.25333333333332,66.3125,0.07944594809743663
2016-12-01,Lanzarote,84.34,67.03,0.7947593075646194,12,4,0,67.8,70.69,60.19,69.53999999999998,66.72833333333334,0.11364013955806619
2017-01-01,Lanzarote,80.03,69.07,0.8630513557415967,1,1,1,67.03,70.13,59.2,68.32,67.29833333333333,0.1667229729729728
2017-02-01,Lanzarote,86.0,74.47,0.8659302325581395,2,1,1,69.07,67.8,65.72,67.96666666666665,68.12083333333332,0.1331405964698722
2017-03-01,Lanzarote,85.14,75.81,0.890415785764623,3,1,1,74.47,67.03,69.7,70.18999999999998,68.85,0.08766140602582495
2017-04-01,Lanzarote,88.73,74.97,0.8449227995041135,4,2,0,75.81,69.07,60.57,73.11666666666666,69.35916666666667,0.237741456166419
2017-05-01,Lanzarote,78.64,62.63,0.796414038657172,5,2,0,74.97,74.47,55.87,75.08333333333333,70.55916666666666,0.12099516735278334
2017-06-01,Lanzarote,81.27,71.09,0.8747385259013167,6,2,0,62.63,75.81,60.24,71.13666666666666,71.12249999999999,0.1801128818061089
2017-07-01,Lanzarote,100.98,88.53,0.8767082590612002,7,3,0,71.09,74.97,78.69,69.56333333333332,72.02666666666666,0.12504765535646212
2017-08-01,Lanzarote,108.54,97.4,0.8973650267182606,8,3,1,88.53,62.63,81.94,74.08333333333333,72.84666666666668,0.18867463998047362
2017-09-01,Lanzarote,90.39,81.2,0.8983294612235867,9,3,1,97.4,71.09,70.69,85.67333333333333,74.135,0.14867732352525118
2017-10-01,Lanzarote,89.06,77.85,0.8741298001347405,10,4,0,81.2,88.53,70.13,89.04333333333334,75.01083333333334,0.11008127762726365
2017-11-01,Lanzarote,88.75,78.11,0.880112676056338,11,4,1,77.85,97.4,67.8,85.48333333333333,75.65416666666667,0.15206489675516227
2017-12-01,Lanzarote,93.87,72.48,0.7721316714605305,12,4,0,78.11,81.2,67.03,79.05333333333333,76.51333333333334,0.0813068775175295
2018-01-01,Lanzarote,95.11,79.43,0.8351382609609926,1,1,1,72.48,77.85,69.07,76.14666666666666,76.9675,0.149992760967135
2018-02-01,Lanzarote,91.66,76.87,0.83864281038621,2,1,1,79.43,78.11,74.47,76.67333333333333,77.83083333333333,0.0322277427151874
2018-03-01,Lanzarote,94.21,82.02,0.8706082156883558,3,1,1,76.87,72.48,75.81,76.25999999999999,78.03083333333333,0.08191531460229513
2018-04-01,Lanzarote,90.7,71.12,0.7841234840132305,4,2,0,82.02,79.43,74.97,79.43999999999998,78.54833333333333,-0.05135387488328657
2018-05-01,Lanzarote,80.8,62.58,0.7745049504950495,5,2,0,71.12,76.87,62.63,76.67,78.2275,-0.0007983394539358815
2018-06-01,Lanzarote,78.43,65.49,0.8350121127119723,6,2,0,62.58,82.02,71.09,71.90666666666665,78.22333333333334,-0.07877338584892402
2018-07-01,Lanzarote,95.75,79.9,0.8344647519582246,7,3,0,65.49,71.12,88.53,66.39666666666666,77.75666666666667,-0.09748107985993443
2018-08-01,Lanzarote,104.64,91.12,0.8707951070336392,8,3,1,79.9,62.58,97.4,69.32333333333332,77.0375,-0.064476386036961
2018-09-01,Lanzarote,84.62,76.13,0.8996691089576931,9,3,1,91.12,65.49,81.2,78.83666666666666,76.51416666666667,-0.06243842364532028
2018-10-01,Lanzarote,86.61,75.3,0.8694146172497402,10,4,0,76.13,79.9,77.85,82.38333333333333,76.09166666666667,-0.032755298651252374
2018-11-01,Lanzarote,83.31,67.94,0.815508342335854,11,4,1,75.3,91.12,78.11,80.84999999999998,75.87916666666668,-0.13020099859172962
2018-12-01,Lanzarote,89.05,67.34,0.7562043795620439,12,4,0,67.94,76.13,72.48,73.12333333333332,75.03166666666667,-0.07091611479028698
2019-01-01,Lanzarote,81.44,66.14,0.81213163064833,1,1,1,67.34,75.3,79.43,70.19333333333333,74.60333333333334,-0.16731713458391043
2019-02-01,Lanzarote,83.89,67.94,0.8098700679461199,2,1,1,66.14,67.94,76.87,67.13999999999999,73.49583333333334,-0.11617015740861203
2019-03-01,Lanzarote,88.21,78.84,0.8937762158485434,3,1,1,67.94,67.34,82.02,67.13999999999999,72.75166666666667,-0.038771031455742413
2019-04-01,Lanzarote,95.22,76.19,0.8001470279353077,4,2,0,78.84,66.14,71.12,70.97333333333333,72.48666666666666,0.07128796400449934
2019-05-01,Lanzarote,81.38,62.85,0.7723027770951094,5,2,0,76.19,67.94,62.58,74.32333333333332,72.90916666666668,0.004314477468839935
2019-06-01,Lanzarote,82.91,68.04,0.82064889639368,6,2,0,62.85,78.84,65.49,72.62666666666665,72.93166666666667,0.03893724232707301
2019-07-01,Lanzarote,103.22,84.63,0.8198992443324936,7,3,0,68.04,76.19,79.9,69.02666666666666,73.14416666666666,0.059198998748435414
2019-08-01,Lanzarote,114.52,95.28,0.8319944114565142,8,3,1,84.63,62.85,91.12,71.83999999999999,73.53833333333334,0.045654082528533764
2019-09-01,Lanzarote,94.99,82.81,0.8717759764185704,9,3,1,95.28,68.04,76.13,82.64999999999999,73.885,0.08774464731380542
2019-10-01,Lanzarote,98.04,81.02,0.8263973888208893,10,4,0,82.81,84.63,75.3,87.57333333333332,74.44166666666668,0.07596281540504647
2019-11-01,Lanzarote,93.05,75.57,0.8121440085975281,11,4,1,81.02,95.28,67.94,86.36999999999999,74.91833333333334,0.11230497497792163
2019-12-01,Lanzarote,100.89,78.67,0.7797601348002775,12,4,0,75.57,82.81,67.34,79.8,75.55416666666666,0.16825066825066823
2020-01-01,Lanzarote,92.74,71.42,0.7701099849040328,1,1,1,78.67,81.02,66.14,78.41999999999999,76.49833333333333,0.07983066223162989
2020-02-01,Lanzarote,99.6,76.81,0.7711847389558234,2,1,1,71.42,75.57,67.94,75.21999999999998,76.93833333333333,0.1305563732705329
2020-03-01,Lanzarote,93.06,41.88,0.4500322372662798,3,1,1,76.81,78.67,78.84,75.63333333333333,77.6775,-0.4687975646879756
2020-07-01,Lanzarote,88.8,25.83,0.2908783783783784,7,3,0,41.88,71.42,76.19,63.37,74.59750000000001,-0.6609791311195695
2020-08-01,Lanzarote,89.18,37.91,0.4250953128504148,8,3,1,25.83,76.81,62.85,48.173333333333325,70.40083333333332,-0.39681782020684175
2020-09-01,Lanzarote,75.85,17.68,0.2330916282135794,9,3,1,37.91,41.88,68.04,35.206666666666656,68.3225,-0.7401528512639624
2020-10-01,Lanzarote,82.89,21.78,0.262757871878393,10,4,0,17.68,25.83,84.63,27.139999999999986,64.12583333333333,-0.7426444523218716
2020-11-01,Lanzarote,82.53,19.39,0.2349448685326547,11,4,1,21.78,37.91,95.28,25.789999999999992,58.88833333333333,-0.7964945424013434
2020-12-01,Lanzarote,96.19,21.45,0.2229961534463042,12,4,0,19.39,17.68,82.81,19.616666666666656,52.564166666666665,-0.7409733124018838
2021-01-01,Lanzarote,75.95,10.07,0.132587228439763,1,1,1,21.45,21.78,81.02,20.873333333333324,47.45083333333333,-0.8757097013083188
2021-02-01,Lanzarote,69.66,9.54,0.1369509043927648,2,1,1,10.07,19.39,75.57,16.969999999999988,41.538333333333334,-0.8737594283445813
2021-03-01,Lanzarote,63.68,12.09,0.1898555276381909,3,1,1,9.54,21.45,78.67,13.686666666666659,36.035833333333336,-0.8463200711834243
2021-04-01,Lanzarote,76.56,15.92,0.2079414838035527,4,2,0,12.09,10.07,71.42,10.566666666666658,30.487499999999997,-0.7770932511901428
2021-05-01,Lanzarote,85.93,16.97,0.1974863260793669,5,2,0,15.92,9.54,76.81,12.516666666666657,25.8625,-0.7790652258820466
2021-06-01,Lanzarote,83.2,24.57,0.2953125,6,2,0,16.97,12.09,41.88,14.993333333333323,20.875833333333336,-0.413323782234957
2021-07-01,Lanzarote,100.38,42.41,0.4224945208208806,7,3,0,24.57,15.92,25.83,19.153333333333325,19.433333333333334,0.6418892760356175
2021-08-01,Lanzarote,112.01,68.41,0.610749040264262,8,3,1,42.41,16.97,37.91,27.98333333333332,20.815,0.804537061461356
2021-09-01,Lanzarote,101.0,65.98,0.6532673267326733,9,3,1,68.41,24.57,17.68,45.12999999999999,23.356666666666666,2.731900452488688
2021-10-01,Lanzarote,113.01,89.41,0.79116892310415,10,4,0,65.98,42.41,21.78,58.933333333333316,27.381666666666664,3.1051423324150593
2021-11-01,Lanzarote,104.61,85.03,0.8128286014721346,11,4,1,89.41,68.41,19.39,74.59999999999998,33.0175,3.3852501289324395
2021-12-01,Lanzarote,114.39,72.26,0.6316985750502667,12,4,0,85.03,65.98,21.45,80.13999999999999,38.4875,2.368764568764569
